Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,1.189,2.023,2.656,4.642,0.003,3.828,15.564,2.903,0.531,9.901,0.633,0.314,1.449,0.580,0.136,0.022,0.029,0.120,0.112,0.467,0.408,0.293,0.228,0.000,0.002,0.054,0.039,0.004,0.000,0.000,0.000,0.019,13.212,12.468,0.099,10.440,3.482,3.189,0.238,8.725
Breast-GC1002976,0.488,0.613,9.265,3.314,2.654,5.180,2.677,3.190,3.014,1.416,0.773,2.857,0.004,2.125,0.404,0.509,0.578,0.409,5.518,0.960,0.083,0.428,0.232,0.000,0.273,0.135,0.558,0.000,0.000,0.000,0.007,0.134,12.277,17.651,0.165,0.067,21.721,0.031,0.000,0.289
Breast-GC1002977,0.000,0.000,0.006,7.195,1.763,15.117,0.059,0.371,0.066,0.047,7.668,0.361,5.647,1.000,0.082,6.304,0.256,0.337,0.001,0.037,0.038,0.146,0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.318,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,0.152,0.264,0.956,0.902,2.133,0.565,0.053,1.626,17.329,8.791,1.732,7.116,0.701,0.601,0.006,0.075,0.867,0.256,0.928,0.086,0.991,1.201,0.064,0.001,0.946,0.087,1.192,0.000,0.000,0.441,0.000,0.813,14.524,4.582,0.460,26.738,0.001,0.645,0.013,2.162
Breast-GC1002979,3.290,0.348,8.219,24.594,2.577,1.938,3.378,0.323,0.561,0.790,11.956,2.018,0.740,2.271,0.021,0.210,0.445,0.012,0.579,1.119,0.066,0.088,0.058,3.012,0.000,1.688,0.440,1.841,0.001,0.000,1.020,0.000,5.316,4.851,1.580,12.582,0.527,0.454,0.094,0.993
Breast-GC1002980,0.022,0.072,5.359,1.107,0.304,0.630,0.219,0.263,0.412,0.086,0.005,9.899,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.002,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.023,25.871,0.021,0.003,0.000,0.007,0.000,55.680
Breast-GC1002981,2.979,0.095,8.732,6.699,4.725,7.294,3.471,0.218,5.837,2.861,4.220,7.359,0.998,1.040,0.003,0.741,0.108,0.550,0.054,0.078,0.052,0.031,0.377,0.000,0.078,0.002,0.000,0.000,0.000,0.000,0.000,0.001,20.574,1.565,0.648,8.160,5.002,1.415,0.007,4.027
Breast-GC1003967,6.135,0.479,0.099,0.380,0.869,0.263,1.877,0.528,0.205,0.800,0.711,13.549,0.030,0.143,0.000,0.025,0.004,0.001,0.002,0.001,0.010,0.001,0.001,0.548,0.000,0.000,0.008,0.000,0.007,0.057,0.000,0.037,0.637,30.319,0.418,7.617,2.409,1.394,0.024,30.410
Breast-GC1003968,9.585,0.058,1.014,0.657,1.534,9.191,2.090,3.729,0.275,2.179,6.777,2.020,0.086,3.077,0.000,0.002,0.021,0.002,0.067,0.928,0.019,0.005,0.024,0.001,0.000,0.000,0.007,0.002,0.577,0.612,0.007,0.391,8.474,17.896,2.814,0.409,8.988,16.479,0.000,0.004
Breast-GC1003970,0.752,1.771,7.356,0.792,3.890,0.208,1.751,6.092,3.576,13.595,0.511,23.011,0.081,1.859,0.082,0.062,0.167,0.301,0.054,0.516,0.004,0.396,0.172,0.000,0.000,0.181,1.712,0.000,0.073,0.000,0.000,0.008,2.868,2.130,0.073,15.930,3.611,6.258,0.010,0.147
